image_id,complexity,# of SAM segmentations,# of FC-CLIP classes,symmetry,clutter,IC9600,MSG,edge density,MUC1,MUC2,MUC3,MUC4,MUC5,MUC6,MUC7,MUC8,AMNet memorability,M1,M2,M3,M4,M5,M6,M7,M9,M10,M11,gemini surprise score
advertisement_150298.jpg,0.5,92,8,0.6960162843032922,33.0,0.4824917912483215,0.7202657,0.0956701543467944,7.4,25.9,78.1,231.0,728.1,2280.2,5712.4,8094.4,0.8174547,1.489947,0.8836507,0.1774154,0.8376358,0.46875,0.1149579,0.2242962,0.1447867,304,-1.26299,75.0
advertisement_145733.jpg,0.4264705777168274,88,4,0.8532297388510323,7.0,0.4082194566726684,0.28224468,0.0291499803690616,7.4,27.0,101.1,401.1,1734.0,7491.9,26000.4,41864.4,0.881845,0.3979542,0.9727123,0.2595661,0.9106767,0.4491726,0.04029839,0.1347075,0.2543967,507,-0.300641,70.0
advertisement_27339.jpg,0.6176470518112183,173,25,0.8225561985077587,44.0,0.6101315021514893,0.4199997,0.0859851851851851,8.0,39.3,188.5,889.3,4105.1,15311.3,39411.1,53741.8,0.7376599,0.5812657,0.925078,0.09669776,0.8753023,0.451505,0.09022222,0.1977815,0.5258855,1167,-1.4942,75.0
advertisement_124301.jpg,0.3382352888584137,63,9,0.85277840654754,23.0,0.3592265844345093,0.2821875,0.0604629629629629,3.4,16.2,80.3,381.3,1688.9,6279.1,16442.3,24297.6,0.85138285,0.1682962,0.9655299,0.2341709,0.9410893,0.3603352,0.05215856,0.1319753,0.9302894,487,-0.845649,25.0
advertisement_161313.jpg,0.5588235259056091,98,5,0.8223279759740043,27.0,0.5247039198875427,0.4048994,0.0741666666666666,5.5,25.0,103.6,486.1,2384.5,10260.2,30158.3,41834.8,0.8187943,0.5640523,0.9365499,0.1065164,0.8879873,0.4584775,0.08932266,0.1607499,0.364558,619,-0.180434,45.0
advertisement_139050.jpg,0.5588235259056091,219,32,0.8443783372027721,25.0,0.567268431186676,0.16539618,0.0146174350341017,8.0,49.8,252.3,1201.8,4985.8,17720.7,48945.8,76757.8,0.8343773,0.7586364,0.8614578,0.5073271,0.9249773,0.4709677,0.04940497,0.1420828,0.1344881,741,-0.487897,35.0
advertisement_153738.jpg,0.2794117629528045,80,0,0.7934392252631146,23.0,0.3183338344097137,0.40670347,0.0428582117471006,4.9,18.9,65.5,218.4,771.3,2071.5,4006.0,5339.8,0.8899986,0.6663817,0.9276485,0.6382082,0.948522,0.464527,0.04834643,0.09569897,0.4749115,320,0.648768,85.0
advertisement_54442.jpg,0.2058823555707931,39,3,0.9279281434148928,13.0,0.1958730667829513,0.09156041,0.0087800687285223,5.0,25.8,114.2,546.0,2419.4,7823.6,15878.0,20242.3,0.7584964,0.06160396,0.9717515,0.4757112,0.9839772,0.4095607,0.01130799,0.04996563,0.2242422,672,0.773022,75.0
advertisement_76584.jpg,0.3823529481887817,90,3,0.902694973462936,26.0,0.3335869908332824,0.14252163,0.1028591778591778,4.7,22.9,98.8,420.7,1890.4,7570.9,22220.5,32666.0,0.81780845,0.1008705,0.9569888,0.6579821,0.9785485,0.4497126,0.01216926,0.08661466,0.2818754,457,-0.734858,45.0
advertisement_67189.jpg,0.5,59,5,0.8530100797431247,14.0,0.4625994265079498,0.25499183,0.024628138596973,8.0,34.8,159.6,767.0,3380.4,10898.8,23634.9,30351.6,0.82657516,0.429862,0.9469538,0.3292468,0.9273191,0.46875,0.03737406,0.1243453,0.4825032,1077,0.267837,75.0
advertisement_132440.jpg,0.4852941036224365,159,7,0.8830070313191007,5.0,0.5160027146339417,0.2059935,0.042345272036113,7.7,31.6,152.5,714.4,3346.8,14090.3,45121.6,74172.4,0.6879165,0.2780226,0.9742512,0.1741128,0.9594661,0.4349031,0.02642384,0.1584441,0.4498055,736,-1.4003,75.0
advertisement_41316.jpg,0.3235294222831726,39,2,0.913605419821585,9.0,0.2444920390844345,0.13263483,0.0247173144876325,6.6,24.0,84.0,318.6,1268.2,3975.4,9001.3,13040.0,0.8175983,0.2672141,0.8977835,0.3109125,0.9570194,0.465721,0.03145269,0.07148868,0.1317089,413,0.0767891,75.0
advertisement_105242.jpg,0.3382352888584137,60,1,0.86071556843542,27.0,0.3787931203842163,0.26929882,0.0334220644779651,7.9,36.4,155.9,671.0,2803.6,10008.7,23925.4,31867.4,0.8876327,0.1672741,0.9060445,0.510603,0.9528264,0.4146341,0.04380864,0.09627539,0.9017631,939,-0.164684,75.0
advertisement_33363.jpg,0.6176470518112183,151,22,0.7715118253426546,19.0,0.6313208341598511,0.520581,0.0656210691823899,7.9,42.7,229.8,1242.1,6102.9,21083.8,43760.3,55808.6,0.8462701,0.6469588,0.8991796,0.2338241,0.8746489,0.4549763,0.09952831,0.2203564,1.0,1606,-0.832584,45.0
advertisement_104498.jpg,0.5441176295280457,115,4,0.8434134654210549,21.0,0.5448226928710938,0.3115074,0.0820231541450777,4.6,17.7,69.3,299.0,1427.5,6680.2,25138.8,40675.9,0.778325,0.6506047,0.7963397,0.1542202,0.8876472,0.4811912,0.09249514,0.1996613,0.3921279,387,-1.05168,45.0
advertisement_29824.jpg,0.5735294222831726,121,13,0.749419366303469,19.0,0.5404607057571411,0.48245054,0.0498422741735942,7.7,45.1,247.8,1350.4,5822.0,16833.4,32561.9,43145.9,0.8353311,0.9552727,0.8316739,0.3226928,0.8621914,0.478022,0.08696605,0.2652046,0.8376415,1879,0.43211,15.0
advertisement_41405.jpg,0.5,79,8,0.8060588259235199,32.0,0.5291842818260193,0.38593066,0.1304989476926235,7.3,23.1,86.7,369.0,1660.1,6889.1,19521.8,27183.6,0.82150733,0.6780731,0.8474352,0.1892185,0.8652733,0.471875,0.09609363,0.2134366,0.2640567,488,-1.55486,65.0
advertisement_110903.jpg,0.6176470518112183,166,20,0.8217289638529429,43.0,0.5884143710136414,0.42421383,0.0553926194797338,6.7,23.9,98.2,457.6,2281.5,10715.2,39152.0,62753.1,0.80627006,0.5344258,0.9491226,0.07523751,0.8377389,0.4362881,0.06658197,0.2232853,0.3732376,590,-0.0728656,65.0
advertisement_138209.jpg,0.4705882370471954,140,18,0.8533903431786044,33.0,0.4579173028469085,0.31958354,0.0434652851576337,7.9,42.3,216.1,1155.4,5540.6,21526.4,58928.2,84881.7,0.7732072,0.4521301,0.9534578,0.3492338,0.9159331,0.4491194,0.05532068,0.1942495,0.3203079,1182,-0.182463,30.0
advertisement_52726.jpg,0.5588235259056091,224,2,0.7819252808862923,32.0,0.5915172696113586,0.57738537,0.2158207790285356,7.9,33.1,129.1,492.1,1741.8,6188.2,20839.1,35838.9,0.8343509,1.113891,0.7493927,0.07399013,0.7072418,0.4780702,0.1418608,0.3268695,0.1389862,710,-0.428305,90.0
advertisement_29060.jpg,0.4264705777168274,140,1,0.8386277520525844,14.0,0.429426908493042,0.22161642,0.0167025225566965,8.0,22.0,50.2,171.9,717.4,3376.5,14788.1,32143.5,0.8402578,0.7846833,0.9380159,0.500438,0.9387795,0.4579256,0.04166991,0.1289665,0.0301845,128,-0.319372,35.0
advertisement_35358.jpg,0.6911764740943909,214,18,0.7677566676722739,12.0,0.6838913559913635,0.50794697,0.0906027720196724,7.9,39.7,203.3,1032.9,5010.6,19646.3,50363.8,66008.7,0.79913485,0.5530896,0.9299046,0.07994835,0.8490821,0.4565217,0.09332602,0.2280887,0.5881805,1340,-1.26701,30.0
advertisement_109761.jpg,0.6617646813392639,147,15,0.7907345746270392,39.0,0.6217498779296875,0.52141154,0.0824606135986733,7.7,25.2,98.5,439.4,2176.8,10266.5,38420.1,65321.3,0.81639194,1.081539,0.8224628,0.0936967,0.7632863,0.4700748,0.1165299,0.2992503,0.2742723,600,0.483234,85.0
advertisement_120263.jpg,0.529411792755127,116,13,0.864549984531712,35.0,0.4983813762664795,0.28924578,0.0249722222222222,8.0,28.2,109.5,461.4,2118.5,9169.6,29293.7,43737.0,0.82716185,0.1124207,0.9852955,0.145874,0.9534333,0.2859532,0.03939722,0.1166556,0.2971604,538,0.20346,75.0
advertisement_92358.jpg,0.5147058963775635,119,22,0.8393605732673503,26.0,0.508406400680542,0.2912549,0.0268396226415094,7.9,29.7,118.7,509.4,2317.6,8744.7,20971.1,26966.1,0.83975923,0.350978,0.9610637,0.2842953,0.9371665,0.4549763,0.04100629,0.1178669,0.3938573,654,-0.597041,75.0
advertisement_18145.jpg,0.3088235259056091,80,1,0.8659239234714442,12.0,0.2890472114086151,0.24167603,0.0145081603622068,4.9,13.7,35.5,101.4,365.3,1425.3,5297.9,9523.0,0.8559747,0.3777046,0.9649078,0.3132062,0.9499725,0.4588816,0.03121128,0.09727427,0.1623577,124,-0.153401,75.0
advertisement_144487.jpg,0.5,70,6,0.8254996650915687,21.0,0.50274658203125,0.3263329,0.0571324675324675,7.4,23.4,74.4,272.4,1065.7,4132.3,12650.7,18821.9,0.7508406,0.3529271,0.9539455,0.1563619,0.9327088,0.4317269,0.06205714,0.1416468,0.2725754,344,0.0779587,45.0
advertisement_27720.jpg,0.3088235259056091,71,3,0.908042575224135,7.0,0.3370164632797241,0.16197431,0.0124179565266817,6.4,26.0,92.7,388.6,1789.9,6946.0,17576.5,25179.8,0.79831755,0.1703344,0.9656206,0.3173303,0.9542361,0.4099804,0.01944345,0.118056,0.1478723,421,-0.0383687,75.0
advertisement_24713.jpg,0.7352941036224365,264,27,0.7959390508027681,69.0,0.6767323613166809,0.4642685,0.0601402722177742,8.0,45.7,264.4,1588.1,9689.4,50334.4,172536.3,252465.8,0.75508285,0.4011117,0.9704339,0.1639493,0.8813511,0.4029412,0.08299731,0.2675466,0.4365865,1632,-0.428005,35.0
advertisement_150663.jpg,0.3676470518112182,128,2,0.8748954633986457,25.0,0.3755064010620117,0.24765195,0.0285615095189393,7.9,41.5,180.8,885.5,4137.9,15175.2,35432.0,45273.7,0.85948133,0.2012556,0.9825492,0.4214852,0.9475126,0.4182156,0.04615677,0.09229868,0.2977524,1167,-0.583483,10.0
advertisement_98777.jpg,0.529411792755127,177,13,0.7798522531292148,75.0,0.4963930547237396,0.3722757,0.0494887848432055,7.7,40.7,220.3,1216.3,6564.2,30293.6,94698.8,140943.1,0.8627915,0.4944417,0.9481323,0.1727509,0.9320593,0.4246575,0.06105245,0.1964124,0.604224,1198,0.480108,20.0
advertisement_15210.jpg,0.5588235259056091,187,15,0.7601525314075493,69.0,0.5963473916053772,0.57184684,0.1048030369718309,8.0,46.2,241.1,1170.7,4849.5,16127.9,36219.6,46038.9,0.7792168,0.5689043,0.9115906,0.1612453,0.9050149,0.4559748,0.08653169,0.2113721,0.6185172,1603,-1.1449,35.0
advertisement_164144.jpg,0.5588235259056091,173,13,0.7988678662432277,28.0,0.5917277932167053,0.4681478,0.0847894529712711,7.9,21.3,48.7,134.5,489.7,2080.5,8722.3,17525.1,0.84907997,0.8754824,0.8165712,0.1757215,0.8340548,0.4713542,0.1062924,0.208967,0.04293585,158,-0.0314231,45.0
advertisement_114904.jpg,0.5588235259056091,232,0,0.8194245765182347,18.0,0.4879494309425354,0.36880994,0.0612945895203959,7.4,29.9,125.8,591.4,2597.4,8794.9,23531.8,35567.2,0.82645977,1.038835,0.8431262,0.1400889,0.8860805,0.4748011,0.07323017,0.1678101,0.281597,766,-0.0688232,20.0
advertisement_25069.jpg,0.529411792755127,160,3,0.7450462266880159,34.0,0.4812791049480438,0.54722875,0.1326530612244898,7.7,37.2,179.1,849.2,3580.2,10535.3,19599.7,23562.3,0.84830976,1.347017,0.7489966,0.1111708,0.8257225,0.4748201,0.1286224,0.2718665,0.6646843,1193,-0.608931,20.0
advertisement_114871.jpg,0.4558823406696319,114,2,0.8068279617452649,40.0,0.4789857566356659,0.45389396,0.043834890965732,8.0,26.8,99.3,390.9,1672.9,6692.3,19671.8,30278.2,0.7925528,0.3383434,0.964645,0.2210815,0.9079256,0.4078125,0.05058567,0.1876013,0.170261,477,-0.30202,75.0
advertisement_66573.jpg,0.5,121,3,0.7967213982363739,48.0,0.4880295991897583,0.44662708,0.0858940972222222,7.9,28.5,94.3,289.5,910.5,2419.8,4987.3,6782.1,0.8499716,0.6191445,0.944685,0.1431726,0.9154567,0.4608939,0.05981771,0.1336907,0.3075276,408,-0.553576,75.0
advertisement_138962.jpg,0.6617646813392639,149,16,0.8483436626900641,9.0,0.6096300482749939,0.30102083,0.147199413489736,7.6,19.1,41.7,104.7,335.1,1220.5,4146.8,7155.7,0.6824211,0.5865299,0.7802389,0.4568855,0.9025283,0.4792899,0.05376833,0.146261,0.03599916,129,-0.894488,35.0
advertisement_66464.jpg,0.2647058963775635,28,3,0.9069454931695438,30.0,0.2477046698331833,0.15746604,0.0114416666666666,7.7,38.8,183.2,834.9,3575.1,12407.3,30974.9,42547.9,0.9074212,0.1653276,0.9024416,0.4297221,0.9319307,0.4285714,0.01909167,0.1065688,0.9666972,1069,0.0773729,75.0
advertisement_116567.jpg,0.4558823406696319,72,1,0.7855028996073169,51.0,0.4259391725063324,0.43715116,0.1254367813478257,8.0,33.3,135.0,564.4,2354.1,8336.4,19885.1,25191.2,0.85680777,0.4592153,0.9396535,0.2822971,0.9167886,0.4411765,0.05540017,0.1755236,0.4020079,761,-0.970607,75.0
advertisement_35278.jpg,0.2794117629528045,55,0,0.93125561136546,6.0,0.2700183391571045,0.10991301,0.0235565289945765,5.0,9.8,19.4,38.1,74.1,146.9,303.3,587.0,0.8115163,0.09725793,0.8723879,0.8429877,0.9769163,0.4424779,0.02659376,0.04588696,0.00929727,52,1.57327,30.0
advertisement_97451.jpg,0.3088235259056091,45,4,0.902284387288552,18.0,0.3303587436676025,0.12325939,0.0183520433905146,7.0,28.1,93.0,320.7,1014.7,2737.8,7242.5,13262.1,0.6282658,0.1671693,0.9864603,0.1256431,0.9506649,0.4287975,0.0129125,0.1396977,0.1806129,334,0.0672261,85.0
