image_id,complexity,# of SAM segmentations,# of FC-CLIP classes,symmetry,clutter,IC9600,MSG,edge density,MUC1,MUC2,MUC3,MUC4,MUC5,MUC6,MUC7,MUC8,gemini surprise score,AMNet memorability,M1,M2,M3,M4,M5,M6,M7,M9,M10,M11
architecture_741970.jpg,0.4705882370471954,77,5,0.8633856282952298,17.0,0.5198608040809631,0.23519506,0.0517179616164387,7.0,22.2,76.7,309.3,1375.9,5896.4,21669.9,36717.3,65,0.80860823,0.1975074,0.9415203,0.1581555,0.9224026,0.4421769,0.04404277,0.1864441,0.4215235,390,-0.755528
architecture_330391.jpg,0.5147058963775635,90,2,0.8432996429530942,28.0,0.4892785847187042,0.33160356,0.0540852864583333,7.8,24.1,86.0,351.8,1585.7,6747.4,24321.4,41415.4,10,0.66729766,0.287249,0.9757001,0.1361151,0.9102756,0.4351465,0.05031576,0.2567014,0.2770163,465,-0.331481
architecture_127982.jpg,0.4852941036224365,70,4,0.8078038272807113,34.0,0.5282154083251953,0.36536676,0.1279148315274663,5.4,29.4,133.0,611.8,2831.5,11902.1,38977.0,57935.9,75,0.6798625,0.7035979,0.9163104,0.1270816,0.8522688,0.4741935,0.1035458,0.3080456,0.484172,956,0.364444
architecture_623836.jpg,0.3529411852359772,91,5,0.8834013396857564,24.0,0.4278628826141357,0.1805107,0.1526384493670886,6.3,33.0,132.1,575.0,2509.8,8242.8,17108.8,22205.0,65,0.6804378,0.3115086,0.9096587,0.648765,0.9500979,0.4733542,0.0240981,0.1278033,0.4517598,812,-0.159334
architecture_799349.jpg,0.5588235259056091,233,2,0.7676449844061667,21.0,0.4957929849624634,0.5639049,0.1425365046771617,4.0,10.4,30.5,113.0,376.4,1474.7,6033.5,13214.7,30,0.76203406,1.777581,0.8047324,0.09371901,0.7886704,0.4791086,0.1264687,0.3207478,0.1419176,150,0.821888
architecture_927651.jpg,0.4705882370471954,85,3,0.9328181993487183,9.0,0.4646368324756622,0.07704261,0.0510107879924953,6.6,26.4,103.3,414.1,1572.9,4046.4,7239.4,9705.5,65,0.54924923,0.1104899,0.8975191,0.9103498,0.9858311,0.454717,0.01063555,0.0914298,0.1395606,590,-0.502426
architecture_913757.jpg,0.5441176295280457,127,8,0.8708287477777817,23.0,0.5768537521362305,0.23545182,0.056992949371768,5.0,22.7,106.1,481.6,2035.9,7249.1,20866.3,34659.4,15,0.64141375,0.2126156,0.9501772,0.2127599,0.9501514,0.4375,0.03167438,0.2109279,0.4969409,641,-1.01758
architecture_457417.jpg,0.5735294222831726,138,11,0.7675841269881003,53.0,0.5773816108703613,0.5937677,0.0929351806640625,7.9,38.7,170.1,730.3,3233.8,13257.7,37143.2,53966.7,85,0.81620926,1.030691,0.8988969,0.06287602,0.8010845,0.4627451,0.1085175,0.292393,0.3114696,1037,-0.875575
architecture_836139.jpg,0.6617646813392639,405,15,0.7695793721936894,40.0,0.6380513906478882,0.5309457,0.1033160749506903,8.0,49.7,278.4,1535.8,7264.8,25516.8,65188.0,93344.8,85,0.7243755,0.6578045,0.8994899,0.08268771,0.8367774,0.468254,0.09577662,0.3458301,0.5050784,2310,-0.906435
architecture_140478.jpg,0.294117659330368,29,6,0.9276146615193976,6.0,0.2972103655338287,0.10573317,0.0077777777777777,7.9,23.2,73.2,243.0,746.4,2094.0,5694.7,10194.1,35,0.8643471,0.07219614,0.955271,0.4896595,0.9752585,0.4308036,0.004506944,0.1646343,0.08940704,331,0.750927
architecture_770991.jpg,0.3676470518112182,37,4,0.9083300347977796,10.0,0.388548195362091,0.16020752,0.0489470284237726,7.9,30.0,109.6,451.7,1974.5,7640.5,23503.0,37155.1,20,0.80299217,0.1233367,0.9798856,0.1707619,0.9511778,0.453271,0.04336886,0.2182623,0.2860385,608,-0.292845
architecture_43223.jpg,0.4558823406696319,80,2,0.8013887084096029,32.0,0.4665848612785339,0.38337845,0.0911686197916666,5.0,13.1,33.3,88.4,270.6,995.1,3965.0,8527.3,75,0.7911284,0.4656821,0.9337329,0.09739239,0.8759285,0.4393305,0.08370768,0.2688119,0.1352912,118,-0.0304582
architecture_137069.jpg,0.5147058963775635,108,7,0.8386010610958202,28.0,0.4889549016952514,0.2883821,0.0520491372053872,7.7,36.4,177.6,854.3,3547.4,12542.1,35509.7,56485.3,75,0.72649574,0.5427356,0.9068004,0.1195377,0.9076077,0.4628378,0.04637784,0.2598862,0.2885051,1332,-0.772127
architecture_402355.jpg,0.4264705777168274,73,5,0.7839838703297737,23.0,0.440669298171997,0.4365707,0.06937591374269,5.7,23.0,91.3,390.3,1593.6,5315.4,11525.3,14002.5,15,0.69380695,0.4119256,0.9534929,0.1065301,0.8619918,0.4685039,0.0715689,0.3661976,0.4462377,526,-0.772634
architecture_892399.jpg,0.529411792755127,66,3,0.7527212095151299,44.0,0.5105610489845276,0.60715455,0.2513813320825516,7.7,28.2,110.2,502.9,2552.3,12438.6,47324.5,77580.8,65,0.70843595,0.984258,0.8334495,0.06595758,0.7347991,0.4773585,0.2288086,0.4405425,0.2864168,667,-0.443871
