image_id,complexity,# of SAM segmentations,# of FC-CLIP classes,symmetry,clutter,IC9600,MSG,edge density,MUC1,MUC2,MUC3,MUC4,MUC5,MUC6,MUC7,MUC8,AMNet memorability,M1,M2,M3,M4,M5,M6,M7,M9,M10,M11,gemini surprise score
paintings_vanDyck10.jpg,0.5147058963775635,114,11,0.8652101755836877,17.0,0.5302629470825195,0.25654498,0.0967425073099415,7.0,23.2,74.3,278.1,1141.8,4767.1,16482.0,26758.8,0.5543652,0.2007645,0.9717079,0.1271301,0.9088042,0.4470588,0.06087811,0.2988833,0.2481633,331,-1.32657,10
paintings_vanEyck1.jpg,0.6176470518112183,220,17,0.8879615493934404,14.0,0.6203919649124146,0.20083033,0.0845520320197044,5.7,16.0,50.9,170.7,682.5,2910.5,10639.0,18467.3,0.62276995,0.1773785,0.9286968,0.3348299,0.9226869,0.440594,0.03900958,0.2756969,0.1813873,213,-0.860042,75
paintings_Rusinol2.jpg,0.6323529481887817,133,5,0.8651414594741477,19.0,0.6381609439849854,0.289889,0.0749399848382749,4.8,13.3,42.2,155.1,625.8,2746.0,11217.2,21504.7,0.6242165,0.3245473,0.8805019,0.1403554,0.8698329,0.4619565,0.09296033,0.3165888,0.2047535,199,-1.15224,20
paintings_Bordone2.jpg,0.6470588445663452,146,14,0.768088154814674,54.0,0.6803773641586304,0.49323386,0.1289018810371123,6.8,23.2,91.8,380.9,1666.7,6743.6,19926.7,27933.4,0.76633203,0.4035714,0.954802,0.09367469,0.8671702,0.4449761,0.09900017,0.34175,0.3851064,468,-1.74745,65
paintings_MerrittChase8.jpg,0.2647058963775635,25,4,0.8943062767173001,6.0,0.2425529062747955,0.11072237,0.0191448007774538,3.6,8.0,25.5,69.8,206.3,683.8,2213.6,4214.0,0.8444775,0.09427351,0.9535668,0.2358195,0.9546294,0.4856459,0.01757775,0.2060496,0.0897037,90,0.622044,10
paintings_Lely7.jpg,0.3529411852359772,55,4,0.8793825815105207,15.0,0.3679210841655731,0.20661704,0.0514546452586798,4.0,18.8,59.3,219.3,895.9,3728.6,13111.5,21707.2,0.8335313,0.1408271,0.941871,0.2425695,0.9337935,0.4114833,0.04897763,0.2768583,0.4136227,264,-0.519612,15
paintings_Wissing3.jpg,0.4411764740943908,83,9,0.8739848913619722,19.0,0.4234156608581543,0.21293555,0.0804077186430127,4.0,13.5,37.8,139.9,526.2,2014.8,6769.7,11656.1,0.7958834,0.1481187,0.9344385,0.3365789,0.9348179,0.4282297,0.05738407,0.244709,0.1508343,166,-0.167565,10
paintings_Manet20.jpg,0.4411764740943908,88,4,0.8749039384004198,12.0,0.4182756245136261,0.18984143,0.0396599855398457,6.5,18.1,45.2,135.3,499.1,2055.6,8130.7,15107.9,0.767994,0.1449348,0.9527575,0.1835526,0.9340388,0.4404145,0.03672779,0.2546343,0.1828371,167,-0.287898,15
paintings_vonBecker3.jpg,0.529411792755127,140,24,0.8918473236323257,9.0,0.5322552919387817,0.1970751,0.0239022943037974,4.4,15.5,53.1,205.8,930.5,4155.6,14994.6,25637.9,0.7655457,0.1709827,0.9602448,0.1624374,0.9191195,0.4413265,0.07228541,0.2793348,0.2775979,263,-0.307925,10
paintings_Hogarth1.jpg,0.4411764740943908,78,6,0.841700741792924,33.0,0.4623974859714508,0.28845948,0.1090390647276874,7.4,26.2,104.1,422.5,1826.8,6956.0,19062.2,26784.7,0.7958811,0.2283069,0.9558594,0.1801809,0.9090655,0.437799,0.06290989,0.295048,0.3357739,530,-0.488487,45
paintings_Sisley11.jpg,0.5147058963775635,58,6,0.8625244474580853,5.0,0.5293313264846802,0.28783005,0.1098747552219321,7.6,19.7,61.2,225.3,1008.6,4768.2,19610.9,33272.8,0.5709605,0.3094071,0.7951379,0.213693,0.8641512,0.4710526,0.1532107,0.3513194,0.2693489,299,0.270821,35
paintings_Levitan1.jpg,0.4705882370471954,141,8,0.8685999179352509,1.0,0.4754118025302887,0.2225243,0.0128698079937304,7.9,25.9,88.3,342.5,1476.4,6165.6,19525.5,28637.5,0.5593562,0.1859897,0.9712366,0.1646211,0.9161117,0.4556962,0.04980163,0.2883359,0.344739,434,-0.0812918,15
paintings_Delaroche1.jpg,0.6176470518112183,154,21,0.8745557949350857,9.0,0.5955129265785217,0.2109662,0.1518504692832764,4.8,12.0,39.4,142.2,567.1,2264.7,7835.2,13074.3,0.619957,0.2280411,0.8648732,0.3420396,0.9017123,0.4655173,0.06018692,0.2952085,0.2090932,185,-0.0387061,75
paintings_ElGreco7.jpg,0.4264705777168274,38,9,0.8535546474029667,20.0,0.3690487742424011,0.22980921,0.0979382814578345,4.0,11.4,43.4,152.6,643.5,2855.9,10481.3,17005.5,0.7650409,0.16666,0.9448205,0.2162869,0.9225559,0.4114833,0.06522346,0.268265,0.2993323,190,-1.6952,15
paintings_Rembrandt22.jpg,0.3088235259056091,30,6,0.9120792569815572,6.0,0.3224992156028747,0.09495194,0.0493487394957983,4.0,15.4,52.9,185.7,681.4,2093.6,5148.4,7992.6,0.62485355,0.1044248,0.891512,0.5374133,0.9568552,0.4545455,0.01597339,0.2158473,0.2239753,254,-1.13592,35
paintings_DirckHals1.jpg,0.75,212,44,0.8312811381293983,39.0,0.7120275497436523,0.32131755,0.0818684895833333,7.7,24.9,77.9,313.6,1374.0,5894.2,18664.9,27583.9,0.6552554,0.2329243,0.9447567,0.1476041,0.9059212,0.4475524,0.08808051,0.3014029,0.294708,390,-0.566547,20
paintings_deStomme1.jpg,0.4852941036224365,60,10,0.8472620759804212,26.0,0.4255969524383545,0.29316932,0.0566486972147349,8.0,25.6,79.2,289.2,1147.5,4389.3,13226.1,20042.7,0.78407836,0.2473562,0.9455689,0.13393,0.910897,0.4593301,0.04517071,0.2781821,0.1981227,350,-1.35567,75
paintings_Rusinol14.jpg,0.5,90,11,0.8272943390168964,29.0,0.4778913259506225,0.30062276,0.1023898035050451,5.7,16.1,45.7,174.4,681.1,2705.8,8497.6,13612.1,0.58776724,0.3142946,0.8993263,0.2258425,0.8945247,0.4688995,0.065755,0.3217266,0.1719777,223,-0.467062,10
paintings_Ingres5.jpg,0.294117659330368,52,4,0.8729952237313124,16.0,0.3564252257347107,0.23553398,0.0514399092970521,4.0,12.4,38.5,112.9,400.3,1487.8,5164.3,9092.0,0.9143465,0.1383914,0.9664879,0.2491319,0.9343045,0.492823,0.03664399,0.2409032,0.2088221,141,-0.708307,15
paintings_Surikov3.jpg,0.75,199,33,0.8225756141266295,25.0,0.7139790058135986,0.3079802,0.0532934479553903,7.9,20.6,55.0,183.7,720.5,2885.3,9643.8,16253.8,0.65543115,0.2657665,0.9500156,0.1637282,0.8925833,0.4586466,0.09491171,0.305082,0.1380837,233,0.482998,40
paintings_Constable24.jpg,0.2647058963775635,43,6,0.9154964190206104,1.0,0.2852393090724945,0.111470446,0.0110933398950131,5.3,11.2,24.7,79.7,301.0,1223.0,5221.4,11648.6,0.809768,0.06649511,0.9546353,0.3196313,0.9668346,0.4285714,0.04179483,0.2251049,0.1417886,98,1.113,10
paintings_Keil1.jpg,0.5,95,7,0.876361325938043,15.0,0.5256528854370117,0.1893482,0.0988451086956521,3.7,14.9,45.1,154.6,617.0,2544.4,8651.9,14183.5,0.70996433,0.1788267,0.9087229,0.256553,0.9150613,0.431694,0.05853537,0.2739629,0.2431784,197,-0.603281,65
paintings_vanDyck18.jpg,0.5882353186607361,82,12,0.8343121601215997,38.0,0.5702638626098633,0.3151314,0.0732771783387622,6.8,23.5,85.1,347.6,1463.7,6245.5,21082.6,31775.4,0.7688996,0.1851387,0.9665037,0.1245101,0.9142354,0.4177631,0.06017152,0.2857437,0.355069,397,-1.94481,65
paintings_Sanzio3.jpg,0.5,154,10,0.8245860007076001,35.0,0.5601864457130432,0.34080258,0.0890356769667114,5.4,18.8,71.0,280.3,1207.3,4955.5,16505.9,25512.1,0.72121775,0.2951333,0.9510168,0.1194157,0.8866596,0.4497608,0.0794223,0.3248495,0.3133864,350,-0.804075,10
paintings_CamilleCorot12.jpg,0.5,78,5,0.8608002436850795,7.0,0.4833251237869262,0.25644183,0.1335794266026824,5.0,13.7,45.5,161.1,665.4,2993.0,11926.8,20495.7,0.52881867,0.2484641,0.9502386,0.1646075,0.8907928,0.4401914,0.09024855,0.3068127,0.177551,200,-0.0143676,10
paintings_deCappelle1.jpg,0.5735294222831726,133,13,0.8557996479984272,25.0,0.5821795463562012,0.28162372,0.0305434431524547,5.0,17.1,57.3,193.2,746.8,3069.8,11788.9,21866.1,0.5978535,0.2465956,0.9494806,0.1571164,0.910721,0.4453125,0.062823,0.2799261,0.2076781,227,0.0931014,35
paintings_Renoir28.jpg,0.6470588445663452,254,29,0.8433638672483319,38.0,0.6661230325698853,0.34168124,0.0574017693014705,7.0,27.5,101.4,405.5,1744.5,7635.6,27196.8,42107.3,0.6088614,0.2741213,0.9413601,0.1121069,0.8867286,0.4334975,0.08716299,0.3299457,0.4521469,507,-0.337167,20
paintings_Watteau2.jpg,0.4264705777168274,48,5,0.9091656587322268,8.0,0.4134825468063354,0.1367005,0.0690714762859051,4.1,9.9,28.6,94.5,358.6,1514.6,5941.8,11346.7,0.64887774,0.1762192,0.9164147,0.2337429,0.9145373,0.4425837,0.02978338,0.2575723,0.1542412,123,0.19778,15
